,LeafNodeName,FullPath,common,female,male
2432,mesencephalon_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Mesencephalon_R,True,True,True
2433,neurohypophysis_456posterior_pituitary789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Neurohypophysis_456posterior_pituitary789_L,True,True,True
2434,neurohypophysis_456posterior_pituitary789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Neurohypophysis_456posterior_pituitary789_R,True,True,True
2435,nuclei_lateralis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_lateralis_L,True,True,True
2436,nuclei_lateralis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_lateralis_R,True,True,True
2437,nuclei_lateralis_thalami_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_lateralis_thalami_L,True,True,True
2438,nuclei_lateralis_thalami_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_lateralis_thalami_R,True,True,True
2439,nuclei_medialis_thalami_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_medialis_thalami_L,True,True,True
2440,nuclei_medialis_thalami_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_medialis_thalami_R,True,True,True
2441,nuclei_paraventriculares_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_paraventriculares_L,True,True,True
2442,nuclei_paraventriculares_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_paraventriculares_R,True,True,True
2443,nuclei_pulvinaris_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_pulvinaris_L,True,True,True
2444,nuclei_pulvinaris_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nuclei_pulvinaris_R,True,True,True
2445,nucleus_anterior_thalami_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_anterior_thalami_L,True,True,True
2446,nucleus_anterior_thalami_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_anterior_thalami_R,True,True,True
2447,nucleus_supraopticus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_supraopticus_L,True,True,True
2448,nucleus_supraopticus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_supraopticus_R,True,True,True
2449,nucleus_ventromedialis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_ventromedialis_L,True,True,True
2450,nucleus_ventromedialis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Nucleus_ventromedialis_R,True,True,True
2451,pars_distalis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_distalis_L,True,True,True
2452,pars_distalis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_distalis_R,True,True,True
2453,pars_intermedialis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_intermedialis_L,True,True,True
2454,pars_intermedialis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_intermedialis_R,True,True,True
2455,pars_tuberalis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_tuberalis_L,True,True,True
2456,pars_tuberalis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pars_tuberalis_R,True,True,True
2457,pons_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pons_L,True,True,True
2458,pons_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Pons_R,True,True,True
2459,posterior_hypothalamic_area_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Posterior_hypothalamic_area_L,True,True,True
2460,posterior_hypothalamic_area_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Posterior_hypothalamic_area_R,True,True,True
2461,suprachiasmatic_nucleus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Suprachiasmatic_nucleus_L,True,True,True
2462,suprachiasmatic_nucleus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Suprachiasmatic_nucleus_R,True,True,True
2463,thalamus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Thalamus_L,True,True,True
2464,thalamus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Thalamus_R,True,True,True
2465,ventriculus_tertius_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Ventriculus_tertius_L,True,True,True
2466,ventriculus_tertius_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/Ventriculus_tertius_R,True,True,True
2467,white_matter_of_left_cerebral_hemisphere,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/White_matter_of_brain/White_matter_of_left_cerebral_hemisphere,True,True,True
2468,white_matter_of_right_cerebral_hemisphere,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/brain/White_matter_of_brain/White_matter_of_right_cerebral_hemisphere,True,True,True
2469,branches_to_the_extrinsic_muscles_of_the_tongue_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/Branches_to_the_extrinsic_muscles_of_the_tongue_L,True,True,True
2470,branches_to_the_extrinsic_muscles_of_the_tongue_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/Branches_to_the_extrinsic_muscles_of_the_tongue_R,True,True,True
2471,branches_to_the_intrinsic_muscles_of_the_tongue_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/Branches_to_the_intrinsic_muscles_of_the_tongue_L,True,True,True
2472,branches_to_the_intrinsic_muscles_of_the_tongue_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/Branches_to_the_intrinsic_muscles_of_the_tongue_R,True,True,True
2473,c01_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Dorsal_root_ganglion_L,True,True,True
2474,c01_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Dorsal_root_ganglion_R,True,True,True
2475,c01_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Dorsal_root_L,True,True,True
2476,c01_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Dorsal_root_R,True,True,True
2477,c01_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Spinal_nerve_456ventral_ramus789_L,True,True,True
2478,c01_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Spinal_nerve_456ventral_ramus789_R,True,True,True
2479,c01_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Ventral_root_L,True,True,True
2480,c01_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C01_Ventral_root_R,True,True,True
2481,c02_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Dorsal_root_ganglion_L,True,True,True
2482,c02_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Dorsal_root_ganglion_R,True,True,True
2483,c02_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Dorsal_root_L,True,True,True
2484,c02_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Dorsal_root_R,True,True,True
2485,c02_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Spinal_nerve_456ventral_ramus789_L,True,True,True
2486,c02_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Spinal_nerve_456ventral_ramus789_R,True,True,True
2487,c02_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Ventral_root_L,True,True,True
2488,c02_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C02_Ventral_root_R,True,True,True
2489,c03_contribution_to_ansa_cervicalis_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Contribution_to_ansa_cervicalis_L,True,True,True
2490,c03_contribution_to_ansa_cervicalis_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Contribution_to_ansa_cervicalis_R,True,True,True
2491,c03_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_L,True,True,True
2492,c03_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_lateral_branch_L,True,True,True
2493,c03_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_lateral_branch_R,True,True,True
2494,c03_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_medial_branch_L,True,True,True
2495,c03_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_medial_branch_R,True,True,True
2496,c03_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_ramus_R,True,True,True
2497,c03_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_root_ganglion_L,True,True,True
2498,c03_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_root_ganglion_R,True,True,True
2499,c03_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_root_L,True,True,True
2500,c03_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Dorsal_root_R,True,True,True
2501,c03_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Spinal_nerve_456ventral_ramus789_L,True,True,True
2502,c03_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Spinal_nerve_456ventral_ramus789_R,True,True,True
2503,c03_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Ventral_root_L,True,True,True
2504,c03_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C03_Ventral_root_R,True,True,True
2505,c04_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_L,True,True,True
2506,c04_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_lateral_branch_L,True,True,True
2507,c04_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_lateral_branch_R,True,True,True
2508,c04_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_medial_branch_L,True,True,True
2509,c04_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_medial_branch_R,True,True,True
2510,c04_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_ramus_R,True,True,True
2511,c04_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_root_ganglion_L,True,True,True
2512,c04_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_root_ganglion_R,True,True,True
2513,c04_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_root_L,True,True,True
2514,c04_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Dorsal_root_R,True,True,True
2515,c04_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Spinal_nerve_456ventral_ramus789_L,True,True,True
2516,c04_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Spinal_nerve_456ventral_ramus789_R,True,True,True
2517,c04_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Ventral_root_L,True,True,True
2518,c04_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C04_Ventral_root_R,True,True,True
2519,c05_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_L,True,True,True
2520,c05_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_lateral_branch_L,True,True,True
2521,c05_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_lateral_branch_R,True,True,True
2522,c05_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_medial_branch_L,True,True,True
2523,c05_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_medial_branch_R,True,True,True
2524,c05_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_ramus_R,True,True,True
2525,c05_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_root_ganglion_L,True,True,True
2526,c05_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_root_ganglion_R,True,True,True
2527,c05_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_root_L,True,True,True
2528,c05_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Dorsal_root_R,True,True,True
2529,c05_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Spinal_nerve_456ventral_ramus789_L,True,True,True
2530,c05_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Spinal_nerve_456ventral_ramus789_R,True,True,True
2531,c05_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Ventral_root_L,True,True,True
2532,c05_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C05_Ventral_root_R,True,True,True
2533,c06_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_L,True,True,True
2534,c06_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_lateral_branch_L,True,True,True
2535,c06_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_lateral_branch_R,True,True,True
2536,c06_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_medial_branch_L,True,True,True
2537,c06_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_medial_branch_R,True,True,True
2538,c06_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_ramus_R,True,True,True
2539,c06_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_root_ganglion_L,True,True,True
2540,c06_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_root_ganglion_R,True,True,True
2541,c06_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_root_L,True,True,True
2542,c06_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Dorsal_root_R,True,True,True
2543,c06_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Spinal_nerve_456ventral_ramus789_L,True,True,True
2544,c06_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Spinal_nerve_456ventral_ramus789_R,True,True,True
2545,c06_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Ventral_root_L,True,True,True
2546,c06_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C06_Ventral_root_R,True,True,True
2547,c07_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_L,True,True,True
2548,c07_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_lateral_branch_L,True,True,True
2549,c07_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_lateral_branch_R,True,True,True
2550,c07_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_medial_branch_L,True,True,True
2551,c07_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_medial_branch_R,True,True,True
2552,c07_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_ramus_R,True,True,True
2553,c07_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_root_ganglion_L,True,True,True
2554,c07_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_root_ganglion_R,True,True,True
2555,c07_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_root_L,True,True,True
2556,c07_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Dorsal_root_R,True,True,True
2557,c07_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Spinal_nerve_456ventral_ramus789_L,True,True,True
2558,c07_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Spinal_nerve_456ventral_ramus789_R,True,True,True
2559,c07_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Ventral_root_L,True,True,True
2560,c07_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C07_Ventral_root_R,True,True,True
2561,c08_dorsal_ramus_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_L,True,True,True
2562,c08_dorsal_ramus_lateral_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_lateral_branch_L,True,True,True
2563,c08_dorsal_ramus_lateral_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_lateral_branch_R,True,True,True
2564,c08_dorsal_ramus_medial_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_medial_branch_L,True,True,True
2565,c08_dorsal_ramus_medial_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_medial_branch_R,True,True,True
2566,c08_dorsal_ramus_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_ramus_R,True,True,True
2567,c08_dorsal_root_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_root_ganglion_L,True,True,True
2568,c08_dorsal_root_ganglion_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_root_ganglion_R,True,True,True
2569,c08_dorsal_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_root_L,True,True,True
2570,c08_dorsal_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Dorsal_root_R,True,True,True
2571,c08_spinal_nerve_456ventral_ramus789_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Spinal_nerve_456ventral_ramus789_L,True,True,True
2572,c08_spinal_nerve_456ventral_ramus789_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Spinal_nerve_456ventral_ramus789_R,True,True,True
2573,c08_ventral_root_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Ventral_root_L,True,True,True
2574,c08_ventral_root_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/C08_Ventral_root_R,True,True,True
2575,cervicothoracic_456stellate789_ganglion_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/Cervicothoracic_456stellate789_ganglion_L,True,True,True
2576,cn09_456ix789_glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN09_456IX789_Glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_L,True,True,True
2577,cn09_456ix789_glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN09_456IX789_Glossopharyngeal01234pharyngeal_tonsillar_and_lingual_branches_R,True,True,True
2578,cn_01_456i789_olfactory_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_01_456I789_Olfactory_L,True,True,True
2579,cn_01_456i789_olfactory_olfactory_fibers_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_01_456I789_Olfactory_olfactory_fibers_L,True,True,True
2580,cn_01_456i789_olfactory_olfactory_fibers_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_01_456I789_Olfactory_olfactory_fibers_R,True,True,True
2581,cn_01_456i789_olfactory_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_01_456I789_Olfactory_R,True,True,True
2582,cn_02_456ii789_optic_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_02_456II789_Optic_L,True,True,True
2583,cn_02_456ii789_optic_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_02_456II789_Optic_R,True,True,True
2584,cn_03_456iii789_oculomotor_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_03_456III789_Oculomotor_L,True,True,True
2585,cn_03_456iii789_oculomotor_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_03_456III789_Oculomotor_R,True,True,True
2586,cn_04_456iv789_trochlear_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_04_456IV789_Trochlear_L,True,True,True
2587,cn_04_456iv789_trochlear_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_04_456IV789_Trochlear_R,True,True,True
2588,cn_05_456v789_auriculotemporal_branch_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Auriculotemporal_branch_L,True,True,True
2589,cn_05_456v789_auriculotemporal_branch_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Auriculotemporal_branch_R,True,True,True
2590,cn_05_456v789_buccal_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Buccal_L,True,True,True
2591,cn_05_456v789_buccal_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Buccal_R,True,True,True
2592,cn_05_456v789_inferior_alveolar_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Inferior_alveolar_L,True,True,True
2593,cn_05_456v789_inferior_alveolar_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Inferior_alveolar_R,True,True,True
2594,cn_05_456v789_infraorbital_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Infraorbital_L,True,True,True
2595,cn_05_456v789_infraorbital_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Infraorbital_R,True,True,True
2596,cn_05_456v789_lingual_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Lingual_L,True,True,True
2597,cn_05_456v789_lingual_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Lingual_R,True,True,True
2598,cn_05_456v789_mandibular_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Mandibular_L,True,True,True
2599,cn_05_456v789_mandibular_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Mandibular_R,True,True,True
2600,cn_05_456v789_maxillary_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Maxillary_L,True,True,True
2601,cn_05_456v789_maxillary_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Maxillary_R,True,True,True
2602,cn_05_456v789_mental_l,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Mental_L,True,True,True
2603,cn_05_456v789_mental_r,2_20_mAnatomy/Nervous_system/HeABCDEFGad_and_Neck/Common/CN_05_456V789_Mental_R,True,True,True
